id,age,income,gender,marital,numkids,numcards,howpaid,mortgage,storecar,loans,risk,income1k
103746,40,22930,1,2,3,4,2,2,5,1,1,22.93
101883,25,22918,2,2,2,1,1,2,3,1,2,22.918
102180,21,22918,2,3,0,3,2,1,3,1,2,22.918
102198,21,22901,2,3,0,3,1,2,1,1,2,22.901
101426,30,22889,2,2,2,1,1,2,3,1,2,22.889
101467,22,22889,2,2,1,1,1,2,2,2,2,22.889
101187,20,22888,1,2,1,2,1,2,3,1,2,22.888
101037,26,22884,1,2,2,0,1,2,3,2,1,22.884
102303,22,22882,2,3,0,2,1,1,2,1,2,22.882
101923,25,22864,2,2,2,2,1,2,2,2,2,22.864
101777,27,22857,2,2,1,0,1,2,2,1,2,22.857
101585,23,22845,1,2,1,2,2,2,2,1,2,22.845
103359,35,22844,1,1,3,5,2,1,3,2,3,22.844
102313,22,22833,1,3,0,2,1,2,2,1,2,22.833
100955,19,22833,1,2,1,2,2,2,1,2,2,22.833
102301,35,22831,1,3,0,1,1,2,3,1,2,22.831
101771,24,22830,1,2,1,1,2,2,1,2,2,22.83
102208,21,22821,1,3,0,2,2,2,2,1,2,22.821
101488,37,22818,2,2,1,2,2,2,1,2,2,22.818
102181,21,22818,2,3,1,1,1,1,1,1,2,22.818
100817,18,22817,2,2,1,2,1,2,2,1,1,22.817
101484,22,22810,1,2,2,2,2,2,3,2,2,22.81
101476,22,22798,2,2,1,1,2,2,2,1,3,22.798
100886,18,22795,2,2,1,2,1,2,3,1,2,22.795
102955,41,22793,1,1,2,5,2,2,5,3,1,22.793
102057,20,22787,1,3,1,2,2,1,3,1,2,22.787
102606,24,22775,1,3,1,2,1,2,3,1,2,22.775
103531,48,22760,2,1,2,5,2,2,4,3,1,22.76
102664,37,22758,2,3,0,3,1,1,2,1,1,22.758
103457,30,22756,2,1,4,5,2,1,5,3,2,22.756
103983,47,22756,2,2,3,4,1,2,4,1,1,22.756
101035,26,22750,1,2,1,2,2,2,2,1,2,22.75
102797,25,22750,2,3,1,3,1,1,1,1,2,22.75
101149,32,22743,2,2,1,0,2,2,2,1,2,22.743
102330,22,22743,1,3,0,3,2,2,1,1,2,22.743
103616,49,22742,1,1,2,6,2,2,5,3,1,22.742
102639,36,22742,2,3,0,1,1,1,3,1,2,22.742
102358,22,22725,1,3,1,3,2,2,1,1,2,22.725
101341,21,22725,1,2,2,1,2,2,1,1,2,22.725
101857,25,22710,1,2,1,1,2,2,2,1,2,22.71
101286,21,22705,2,2,2,1,2,2,1,2,2,22.705
101910,25,22692,1,2,1,1,2,2,1,1,2,22.692
100870,18,22668,2,2,2,0,1,2,3,2,2,22.668
102299,22,22666,1,3,0,1,1,2,1,1,2,22.666
101197,20,22665,1,2,2,2,2,2,1,2,2,22.665
101603,23,22663,2,2,2,1,1,2,3,2,2,22.663
103035,42,22651,2,1,2,6,2,2,4,3,3,22.651
102946,41,22638,1,1,2,6,2,1,4,2,2,22.638
103878,44,22631,2,2,2,3,2,2,5,2,1,22.631
102021,20,22618,2,3,1,1,1,1,3,1,2,22.618
102032,20,22614,1,3,0,2,2,1,1,1,2,22.614
102134,21,22607,1,3,0,1,1,1,1,1,2,22.607
103364,46,22584,2,1,4,6,2,1,5,2,2,22.584
102334,22,22583,2,3,0,1,1,1,2,1,2,22.583
102661,24,22580,2,3,0,2,1,1,1,1,2,22.58
101163,20,22580,1,2,2,1,1,2,3,1,2,22.58
102140,21,22579,2,3,0,3,1,1,2,1,2,22.579
101188,20,22569,2,2,2,0,2,2,1,2,2,22.569
101902,25,22559,2,2,1,0,1,2,3,2,2,22.559
103366,36,22558,2,1,2,6,2,1,3,3,2,22.558
100981,19,22543,1,2,1,1,2,2,1,1,1,22.543
101583,23,22538,1,2,1,2,1,2,3,2,2,22.538
100823,18,22536,1,2,2,0,1,2,1,1,2,22.536
102479,23,22534,2,3,1,1,2,2,1,1,2,22.534
102304,22,22532,2,3,1,2,1,2,2,1,2,22.532
101282,21,22531,1,2,1,0,1,2,3,2,2,22.531
102456,23,22528,1,3,0,3,2,1,2,1,2,22.528
103442,30,22525,1,1,3,6,2,1,3,3,1,22.525
101129,20,22514,1,2,2,1,1,2,1,1,2,22.514
102028,28,22511,2,3,1,2,2,1,3,1,2,22.511
101417,31,22506,1,2,1,1,2,2,3,1,2,22.506
102445,23,22503,2,3,0,3,1,2,2,1,2,22.503
101460,32,22496,2,2,1,1,1,2,1,2,2,22.496
103446,47,22493,2,1,4,5,2,1,3,3,1,22.493
102771,31,22489,1,3,1,1,1,1,1,1,1,22.489
101766,24,22483,1,2,1,2,2,2,2,1,2,22.483
101285,21,22470,2,2,2,0,1,2,3,2,2,22.47
100967,19,22466,2,2,1,0,2,2,2,2,3,22.466
101892,25,22465,2,2,1,0,2,2,1,1,2,22.465
101895,31,22462,2,2,2,2,1,2,1,1,2,22.462
103951,46,22450,2,2,3,4,2,2,4,1,1,22.45
103750,40,22446,2,2,2,4,2,2,5,2,1,22.446
101888,28,22445,2,2,2,0,1,2,3,1,2,22.445
102156,21,22445,2,3,1,1,1,2,1,1,2,22.445
103440,47,22444,2,1,3,6,2,2,4,2,1,22.444
102350,22,22441,1,3,1,2,2,1,3,1,2,22.441
101890,38,22439,1,2,2,1,2,2,2,2,2,22.439
101145,20,22432,1,2,2,0,2,2,3,2,2,22.432
101611,27,22428,1,2,2,0,1,2,2,1,1,22.428
101455,22,22426,2,2,2,2,2,2,2,1,1,22.426
104051,49,22423,2,2,3,4,1,2,5,1,3,22.423
102496,23,22423,2,3,1,3,2,2,3,1,2,22.423
101746,24,22416,2,2,1,1,1,2,3,1,2,22.416
102754,25,22407,1,3,0,3,2,2,3,1,2,22.407
102446,23,22402,1,3,1,1,1,1,2,1,2,22.402
101632,23,22394,2,2,2,0,1,2,2,1,2,22.394
102014,35,22374,2,3,1,2,2,2,3,1,1,22.374
100857,36,22366,1,2,1,1,2,2,1,1,2,22.366
102201,21,22365,2,3,1,1,1,2,3,1,2,22.365
102457,26,22364,2,3,1,1,1,2,1,1,2,22.364
101311,21,22362,2,2,2,2,2,2,2,2,2,22.362
102881,40,22357,1,1,2,6,2,2,5,2,1,22.357
103880,44,22353,1,2,3,4,1,2,4,1,2,22.353
102665,24,22351,2,3,1,1,2,2,2,1,2,22.351
103439,47,22349,1,1,3,5,2,2,5,3,1,22.349
103840,31,22349,1,2,3,3,1,2,4,1,1,22.349
101128,20,22335,2,2,1,2,2,2,1,1,2,22.335
101030,19,22335,2,2,2,2,1,2,2,2,2,22.335
102624,24,22323,2,3,0,3,2,1,1,1,1,22.323
100957,19,22318,1,2,2,1,1,2,1,1,2,22.318
101135,20,22312,2,2,1,1,2,2,3,2,2,22.312
102964,41,22308,1,1,4,6,2,2,4,2,1,22.308
102442,23,22286,1,3,0,1,1,1,3,1,2,22.286
101033,19,22280,2,2,1,0,2,2,2,1,2,22.28
101996,20,22277,1,3,1,2,1,2,3,1,2,22.277
102189,21,22269,2,3,1,1,2,2,1,1,2,22.269
103621,49,22262,2,1,4,6,2,2,3,2,2,22.262
101742,24,22262,1,2,2,0,1,2,3,1,2,22.262
101737,24,22255,2,2,1,0,2,2,2,2,2,22.255
102285,22,22253,1,3,0,1,2,1,3,1,2,22.253
101871,25,22242,1,2,1,0,1,2,2,1,2,22.242
101876,25,22234,1,2,1,0,2,2,1,1,2,22.234
101438,22,22232,1,2,2,2,2,2,2,2,2,22.232
101486,33,22231,1,2,1,0,1,2,3,1,2,22.231
100871,18,22231,2,2,2,0,2,2,1,2,2,22.231
102292,22,22228,1,3,0,1,1,1,1,1,2,22.228
101491,22,22225,2,2,2,1,1,2,1,1,2,22.225
101165,20,22222,2,2,2,2,2,2,3,1,1,22.222
101186,20,22220,1,2,1,2,1,2,2,2,2,22.22
101147,36,22218,1,2,1,0,1,2,2,2,2,22.218
102044,20,22214,2,3,0,1,1,1,3,1,2,22.214
101596,23,22193,1,2,2,2,2,2,3,2,2,22.193
101864,25,22192,2,2,2,1,1,2,1,1,2,22.192
101137,20,22171,1,2,2,0,1,2,3,2,2,22.171
101328,21,22167,1,2,1,2,1,2,1,1,2,22.167
101862,25,22166,1,2,1,1,1,2,2,1,2,22.166
101858,25,22154,2,2,1,1,2,2,2,2,1,22.154
101750,24,22152,1,2,2,2,2,2,1,2,2,22.152
101148,20,22152,2,2,1,0,1,2,3,1,2,22.152
102324,22,22145,2,3,1,2,1,2,1,1,2,22.145
103744,40,22140,1,2,2,4,1,2,4,1,1,22.14
102138,21,22136,1,3,0,2,2,2,3,1,2,22.136
101734,36,22122,2,2,2,2,1,2,2,1,2,22.122
102204,21,22112,2,3,1,2,2,1,3,1,2,22.112
101319,21,22104,1,2,1,0,1,2,3,2,2,22.104
102441,23,22103,2,3,1,2,2,2,2,1,2,22.103
101465,22,22100,1,2,1,0,2,2,1,2,1,22.1
102151,21,22099,1,3,1,3,1,2,2,1,2,22.099
101432,28,22098,2,2,1,1,2,2,2,1,2,22.098
102762,25,22094,2,3,0,3,2,2,1,1,2,22.094
103195,44,22091,1,1,3,6,2,2,4,3,3,22.091
103119,43,22087,2,1,3,6,2,2,4,3,1,22.087
101773,24,22084,2,2,2,1,1,2,2,2,2,22.084
101339,21,22084,1,2,2,0,2,2,2,1,2,22.084
100983,19,22082,2,2,1,1,2,2,3,2,2,22.082
100988,19,22077,1,2,2,2,2,2,1,2,2,22.077
101631,28,22070,1,2,1,2,2,2,2,1,2,22.07
102493,23,22068,1,3,0,2,1,1,3,1,2,22.068
102182,21,22066,1,3,1,1,2,1,2,1,2,22.066
101879,25,22065,1,2,1,1,2,2,1,2,2,22.065
102196,21,22063,1,3,0,1,1,2,1,1,1,22.063
103682,50,22059,2,1,3,6,2,2,5,2,2,22.059
103980,47,22058,1,2,3,4,1,2,5,2,1,22.058
100972,19,22049,1,2,2,2,2,2,2,1,2,22.049
102043,20,22041,1,3,1,3,2,2,1,1,2,22.041
102649,24,22033,1,3,0,3,2,1,2,1,2,22.033
101608,28,22032,2,2,1,1,1,2,2,2,2,22.032
103608,49,22026,1,1,2,5,2,2,4,3,2,22.026
102295,22,22013,1,3,1,1,1,1,3,1,2,22.013
103356,46,22012,1,1,2,6,2,1,3,3,3,22.012
101169,27,22009,2,2,2,1,2,2,2,2,2,22.009
102029,20,22009,1,3,1,3,1,1,3,1,2,22.009
102153,21,22008,1,3,0,1,2,1,3,1,2,22.008
101448,22,22007,1,2,1,0,1,2,2,2,2,22.007
102746,25,22005,1,3,1,3,1,1,1,1,1,22.005
101283,21,22002,2,2,1,1,2,2,1,2,1,22.002
102200,21,21982,2,3,0,3,2,1,3,1,2,21.982
102876,40,21975,1,1,4,6,2,2,4,2,1,21.975
102176,28,21969,1,3,1,2,1,2,1,1,2,21.969
100985,19,21961,2,2,2,1,2,2,1,1,2,21.961
100853,18,21953,2,2,1,0,1,2,2,1,2,21.953
101782,24,21950,1,2,1,2,2,2,3,2,2,21.95
102608,24,21941,2,3,0,1,1,2,1,1,2,21.941
101759,24,21937,1,2,2,2,2,2,3,1,2,21.937
101041,19,21937,1,2,2,1,1,2,3,2,2,21.937
101153,20,21936,2,2,2,2,1,2,2,1,2,21.936
101607,23,21935,1,2,1,0,2,2,1,2,2,21.935
102008,20,21928,2,3,1,2,2,1,2,1,2,21.928
102308,22,21908,2,3,1,3,2,1,3,1,2,21.908
101291,38,21890,2,2,2,2,2,2,1,1,2,21.89
102205,21,21875,1,3,1,3,2,2,2,1,2,21.875
101763,24,21872,2,2,1,2,1,2,2,1,2,21.872
103451,47,21870,2,1,3,5,2,1,5,2,1,21.87
101018,19,21864,2,2,1,1,2,2,2,1,2,21.864
102342,37,21862,1,3,1,1,2,1,2,1,2,21.862
101600,27,21854,2,2,2,0,1,2,1,1,2,21.854
100818,18,21852,1,2,2,1,2,2,1,2,2,21.852
102323,38,21843,2,3,1,1,1,2,2,1,2,21.843
102319,32,21841,1,3,1,2,1,1,1,1,2,21.841
103749,40,21835,1,2,3,3,2,2,5,2,1,21.835
102462,23,21832,2,3,0,3,1,1,3,1,2,21.832
102033,20,21826,2,3,1,2,1,1,3,1,2,21.826
101493,22,21823,2,2,2,1,2,2,2,1,2,21.823
100827,30,21810,1,2,1,1,1,2,1,2,2,21.81
102960,41,21772,1,1,3,5,2,1,5,3,1,21.772
101461,32,21772,2,2,1,2,2,2,3,1,2,21.772
101581,28,21757,1,2,1,2,1,2,1,2,2,21.757
103202,37,21742,1,1,2,5,2,1,4,2,2,21.742
102491,23,21742,1,3,1,3,1,1,3,1,2,21.742
103281,45,21732,1,1,2,6,2,2,3,3,2,21.732
101626,23,21732,1,2,1,0,1,2,1,2,2,21.732
102040,20,21720,2,3,1,2,1,1,1,1,2,21.72
103982,47,21716,2,2,2,4,2,2,5,1,1,21.716
101728,33,21713,1,2,2,2,1,2,2,2,2,21.713
102790,25,21708,2,3,0,1,2,1,3,1,2,21.708
103283,45,21707,1,1,3,5,2,2,3,3,2,21.707
101192,20,21702,1,2,2,1,2,2,3,1,2,21.702
102291,22,21701,1,3,0,1,1,2,3,1,2,21.701
101784,27,21696,1,2,2,2,2,2,1,2,2,21.696
101634,34,21692,2,2,1,0,1,2,1,2,2,21.692
101026,19,21652,1,2,2,1,1,2,2,1,3,21.652
102883,40,21650,2,1,4,5,2,2,5,3,2,21.65
102628,24,21650,1,3,1,3,2,2,2,1,2,21.65
102059,20,21646,2,3,1,3,2,1,2,1,2,21.646
102666,24,21627,2,3,1,3,1,1,3,1,2,21.627
102213,38,21620,1,3,1,3,2,2,1,1,2,21.62
102494,23,21620,2,3,1,1,1,2,3,1,2,21.62
101146,27,21616,2,2,2,2,1,2,3,2,2,21.616
101614,23,21616,1,2,2,0,1,2,3,1,2,21.616
102795,26,21610,2,3,1,1,1,2,1,1,1,21.61
100977,19,21604,2,2,2,1,1,2,1,2,1,21.604
103124,43,21599,2,1,4,6,2,2,3,2,2,21.599
102166,21,21596,2,3,0,1,1,1,2,1,2,21.596
101142,31,21592,1,2,1,1,1,2,1,2,2,21.592
100954,19,21592,2,2,1,2,1,2,3,1,2,21.592
101011,34,21582,1,2,1,2,1,2,1,2,2,21.582
102636,38,21574,2,3,1,2,1,2,1,1,2,21.574
100816,18,21561,2,2,1,1,2,2,2,2,2,21.561
101621,23,21554,2,2,2,2,2,2,1,1,2,21.554
102150,21,21550,1,3,1,1,2,2,3,1,2,21.55
101139,20,21548,2,2,2,1,2,2,1,1,2,21.548
102963,41,21544,2,1,4,5,2,1,3,3,2,21.544
102443,35,21544,2,3,0,2,1,1,2,1,2,21.544
100881,18,21533,2,2,2,0,1,2,3,1,2,21.533
103121,43,21527,1,1,4,5,2,2,5,3,3,21.527
100877,18,21525,1,2,2,0,2,2,2,1,2,21.525
102952,41,21522,1,1,4,5,2,2,3,3,2,21.522
101458,22,21515,2,2,2,0,1,2,3,2,1,21.515
101185,20,21507,2,2,1,0,2,2,3,2,2,21.507
100813,18,21502,2,2,1,0,1,2,2,2,2,21.502
102326,22,21501,1,3,1,3,1,1,3,1,2,21.501
104087,50,21498,1,2,2,4,1,2,5,1,1,21.498
102603,24,21498,1,3,1,1,1,1,3,1,2,21.498
102480,28,21488,2,3,1,2,2,2,1,1,2,21.488
101593,23,21481,1,2,2,0,1,2,2,2,2,21.481
101999,38,21479,1,3,0,1,2,1,1,1,2,21.479
100876,18,21468,2,2,1,2,2,2,2,2,2,21.468
102605,24,21455,2,3,1,1,2,2,2,1,2,21.455
103122,43,21453,1,1,4,5,2,1,3,2,2,21.453
102023,27,21449,1,3,0,1,1,1,1,1,2,21.449
101613,23,21446,1,2,2,0,1,2,1,2,2,21.446
103748,40,21441,2,2,3,4,1,2,5,2,1,21.441
102750,32,21438,1,3,1,1,2,2,2,1,2,21.438
102001,20,21428,2,3,0,2,2,1,2,1,2,21.428
101454,22,21425,1,2,2,1,2,2,3,1,2,21.425
102294,22,21421,1,3,0,2,1,1,2,1,1,21.421
102202,21,21421,2,3,1,1,1,1,3,1,2,21.421
101333,21,21417,1,2,2,2,1,2,3,1,2,21.417
103612,33,21413,2,1,3,6,2,2,4,3,1,21.413
101637,29,21411,2,2,2,0,2,2,3,1,2,21.411
101584,23,21409,2,2,1,2,2,2,1,2,2,21.409
102769,25,21403,2,3,0,3,1,2,1,1,1,21.403
101010,19,21392,2,2,1,0,2,2,2,2,2,21.392
101198,27,21391,2,2,2,2,2,2,3,1,2,21.391
102777,25,21387,2,3,1,3,1,2,1,1,2,21.387
102431,23,21383,2,3,0,2,1,1,2,1,2,21.383
101754,24,21382,2,2,2,1,1,2,1,1,2,21.382
102004,20,21378,2,3,1,2,2,1,3,1,2,21.378
102027,27,21368,1,3,1,1,1,1,3,1,2,21.368
101788,24,21355,1,2,1,2,1,2,3,1,2,21.355
101317,21,21334,1,2,1,2,2,2,3,2,2,21.334
101138,20,21327,1,2,2,0,2,2,2,2,2,21.327
102741,25,21325,2,3,0,1,1,1,2,1,2,21.325
102766,25,21324,1,3,1,2,2,1,2,1,2,21.324
102341,22,21324,1,3,0,1,2,1,2,1,2,21.324
102477,23,21322,1,3,0,3,2,2,1,1,2,21.322
100820,18,21321,2,2,1,0,1,2,2,2,2,21.321
103916,45,21320,1,2,2,3,1,2,5,1,1,21.32
101136,20,21317,2,2,1,2,1,2,3,1,2,21.317
102663,24,21306,1,3,0,3,1,2,2,1,2,21.306
101166,20,21306,2,2,1,1,1,2,3,1,3,21.306
101316,21,21295,2,2,1,2,2,2,2,1,2,21.295
103984,47,21290,1,2,3,4,1,2,5,2,1,21.29
101748,24,21290,2,2,1,2,2,2,3,2,2,21.29
100962,19,21288,1,2,1,2,1,2,1,2,1,21.288
100867,18,21287,1,2,1,2,1,2,3,2,2,21.287
102199,31,21284,2,3,0,3,2,1,1,1,3,21.284
102657,24,21274,2,3,1,2,1,2,2,1,2,21.274
102950,41,21271,1,1,3,6,2,1,3,2,2,21.271
101457,22,21271,1,2,1,2,1,2,3,1,2,21.271
102051,38,21269,1,3,0,1,1,2,3,1,2,21.269
102461,36,21261,1,3,0,2,1,1,1,1,2,21.261
101726,24,21253,2,2,2,1,2,2,2,1,2,21.253
103809,42,21247,2,2,2,4,2,2,5,2,1,21.247
102659,24,21245,1,3,0,1,1,1,2,1,2,21.245
101173,20,21243,1,2,1,0,1,2,2,2,2,21.243
102162,21,21238,2,3,1,1,1,1,3,1,2,21.238
102618,24,21237,1,3,1,2,1,2,2,1,2,21.237
104088,50,21236,2,2,3,4,1,2,4,2,1,21.236
102154,28,21231,1,3,0,3,1,2,2,1,2,21.231
102317,22,21221,1,3,0,3,1,1,3,1,2,21.221
101347,21,21212,2,2,2,0,2,2,2,2,2,21.212
102354,22,21210,2,3,0,3,2,2,1,1,2,21.21
101130,20,21209,2,2,2,1,1,2,2,2,2,21.209
103683,35,21204,1,1,4,5,2,1,4,3,1,21.204
100842,27,21190,1,2,1,1,2,2,3,1,2,21.19
101473,22,21190,1,2,2,2,1,2,2,2,2,21.19
102761,25,21189,2,3,0,1,2,1,2,1,2,21.189
104092,50,21184,1,2,3,3,1,2,5,1,1,21.184
101997,20,21184,2,3,1,3,1,1,2,1,2,21.184
101877,28,21175,2,2,1,0,2,2,3,1,3,21.175
101189,20,21168,1,2,2,1,1,2,3,1,2,21.168
101132,33,21166,2,2,2,1,2,2,1,1,2,21.166
100836,18,21160,1,2,1,2,2,2,1,1,2,21.16
100888,18,21159,2,2,2,0,2,2,3,1,2,21.159
102744,29,21154,2,3,0,2,1,2,2,1,1,21.154
102053,20,21154,2,3,0,1,2,2,3,1,2,21.154
100859,18,21151,1,2,2,0,1,2,1,2,2,21.151
102145,21,21150,1,3,1,2,1,1,3,1,2,21.15
101321,21,21141,2,2,1,1,2,2,1,2,2,21.141
102490,26,21139,1,3,1,3,1,2,1,1,2,21.139
101992,20,21138,2,3,0,1,1,1,3,1,2,21.138
101009,19,21138,2,2,1,0,1,2,3,2,2,21.138
103449,47,21127,1,1,2,5,2,1,3,3,3,21.127
101908,25,21127,1,2,1,0,2,2,2,1,2,21.127
101887,25,21126,2,2,1,2,2,2,3,1,2,21.126
102600,24,21123,2,3,0,2,1,1,1,1,2,21.123
101429,22,21120,1,2,2,0,1,2,2,2,3,21.12
102775,26,21106,2,3,0,3,2,2,1,1,2,21.106
103125,28,21092,2,1,4,6,2,1,4,2,1,21.092
102017,20,21080,1,3,0,1,1,2,2,1,2,21.08
102035,20,21070,2,3,1,2,2,1,1,1,3,21.07
100882,18,21066,2,2,2,0,1,2,3,2,2,21.066
104089,50,21061,1,2,3,4,1,2,5,1,1,21.061
101776,24,21049,2,2,2,1,2,2,3,1,3,21.049
102478,23,21035,1,3,1,1,1,1,1,1,2,21.035
102055,20,21029,2,3,1,2,1,2,2,1,2,21.029
100978,19,21026,1,2,2,2,1,2,3,1,1,21.026
102783,25,21011,1,3,1,3,2,2,1,1,2,21.011
101764,24,21007,1,2,1,2,1,2,2,2,2,21.007
104018,29,21002,1,2,2,3,2,2,4,2,1,21.002
101917,36,20995,1,2,2,2,2,2,1,1,2,20.995
102009,20,20994,2,3,1,3,1,1,1,1,3,20.994
103913,22,20992,2,2,3,4,1,2,5,2,1,20.992
101179,31,20988,2,2,2,0,2,2,2,1,2,20.988
103438,38,20986,2,1,3,5,2,2,5,2,2,20.986
100834,18,20985,1,2,1,1,1,2,3,2,2,20.985
101882,25,20979,2,2,2,1,1,2,1,2,2,20.979
100861,18,20977,1,2,2,1,1,2,3,1,2,20.977
102049,32,20971,2,3,1,2,2,2,3,1,2,20.971
101730,24,20970,1,2,2,1,1,2,2,1,2,20.97
101154,20,20964,2,2,2,2,1,2,2,2,2,20.964
103618,49,20963,1,1,3,5,2,1,3,3,2,20.963
102747,25,20963,1,3,0,1,2,1,1,1,2,20.963
101151,20,20961,1,2,1,1,1,2,2,1,2,20.961
102022,20,20961,2,3,1,3,1,2,2,1,2,20.961
101463,22,20959,2,2,2,1,2,2,3,1,1,20.959
102041,20,20947,2,3,1,2,2,2,1,1,2,20.947
100980,19,20946,2,2,1,0,2,2,1,1,2,20.946
101470,22,20943,2,2,1,2,2,2,3,1,2,20.943
102772,25,20942,1,3,1,2,1,1,3,1,2,20.942
103109,43,20941,2,1,3,5,2,2,3,2,1,20.941
102284,22,20935,2,3,0,1,1,2,2,1,2,20.935
102656,24,20923,1,3,1,1,2,2,2,1,2,20.923
101778,24,20921,1,2,1,0,2,2,1,1,2,20.921
102475,23,20920,2,3,0,1,1,1,2,1,2,20.92
101615,23,20919,1,2,2,0,2,2,3,2,2,20.919
101008,19,20919,2,2,2,1,1,2,2,2,2,20.919
102489,23,20901,1,3,1,2,2,1,3,1,2,20.901
101595,23,20896,2,2,2,2,2,2,1,2,2,20.896
102161,21,20885,2,3,1,1,1,1,1,1,2,20.885
102357,22,20876,2,3,1,3,1,1,1,1,2,20.876
101126,20,20874,2,2,1,1,2,2,3,2,2,20.874
102758,38,20865,1,3,1,2,2,1,3,1,2,20.865
101913,36,20865,1,2,1,2,2,2,3,2,2,20.865
104016,48,20863,2,2,2,4,1,2,4,2,1,20.863
101740,24,20859,1,2,1,2,2,2,2,2,2,20.859
100832,35,20857,2,2,1,0,2,2,2,2,2,20.857
100974,19,20857,2,2,1,2,1,2,2,1,2,20.857
100847,18,20852,2,2,1,1,1,2,3,2,2,20.852
101306,21,20851,1,2,1,2,2,2,1,2,2,20.851
102288,37,20841,1,3,1,2,2,2,1,1,2,20.841
102763,25,20837,2,3,1,2,1,1,1,1,1,20.837
102309,33,20836,1,3,1,1,2,2,2,1,2,20.836
101281,36,20830,1,2,1,0,1,2,1,2,2,20.83
101617,23,20828,1,2,1,0,2,2,1,2,2,20.828
101914,25,20826,2,2,2,0,2,2,2,1,1,20.826
102495,36,20811,2,3,1,2,1,2,3,1,2,20.811
100844,18,20808,2,2,2,1,2,2,2,2,2,20.808
102958,29,20807,2,1,2,6,2,1,5,2,1,20.807
100992,19,20806,2,2,1,0,2,2,3,1,2,20.806
102458,37,20799,2,3,1,2,1,2,2,1,2,20.799
102767,38,20797,2,3,1,3,2,1,2,1,2,20.797
103753,40,20789,1,2,3,4,2,2,5,2,1,20.789
102187,29,20785,1,3,0,3,2,2,2,1,2,20.785
102460,23,20777,2,3,0,1,2,1,2,1,2,20.777
103978,47,20772,1,2,2,4,2,2,5,2,1,20.772
101331,30,20766,1,2,2,1,1,2,1,1,2,20.766
102003,36,20764,1,3,1,2,1,2,1,1,2,20.764
100989,19,20760,1,2,2,2,2,2,3,1,1,20.76
102015,20,20755,1,3,1,3,1,2,1,1,2,20.755
103541,48,20750,2,1,3,5,2,2,3,2,2,20.75
101287,32,20730,2,2,1,0,1,2,2,2,2,20.73
103198,44,20714,1,1,4,6,2,1,4,3,3,20.714
102655,24,20710,1,3,1,1,1,2,1,1,2,20.71
102190,21,20708,1,3,1,2,2,2,2,1,2,20.708
102168,21,20691,2,3,1,2,1,2,1,1,2,20.691
100960,19,20690,1,2,2,2,1,2,3,2,2,20.69
102742,30,20686,1,3,0,1,2,2,2,1,2,20.686
101866,25,20680,1,2,1,2,1,2,2,1,2,20.68
101582,23,20678,2,2,1,2,1,2,2,1,2,20.678
101605,23,20678,2,2,1,2,2,2,1,2,2,20.678
102642,24,20675,2,3,1,2,2,2,2,1,2,20.675
101144,20,20674,2,2,1,2,2,2,2,2,1,20.674
100815,18,20671,2,2,1,1,2,2,2,1,2,20.671
100837,18,20671,2,2,1,2,2,2,3,2,2,20.671
101604,23,20669,2,2,1,0,2,2,3,2,2,20.669
102770,25,20666,1,3,0,3,1,1,2,1,2,20.666
101140,20,20635,2,2,2,1,2,2,3,1,2,20.635
103842,43,20633,2,2,2,4,1,2,4,1,1,20.633
101588,23,20631,2,2,2,2,2,2,3,1,2,20.631
101459,22,20623,1,2,1,0,1,2,2,2,2,20.623
103543,48,20622,1,1,3,6,2,1,3,3,2,20.622
103807,42,20621,2,2,2,4,2,2,4,2,1,20.621
102945,26,20617,2,1,2,5,2,1,4,3,1,20.617
102188,21,20608,2,3,1,1,1,2,3,1,2,20.608
103458,33,20602,1,1,4,6,2,1,3,3,2,20.602
101721,24,20592,1,2,1,0,1,2,1,2,2,20.592
103752,40,20588,2,2,3,4,2,2,4,2,1,20.588
102788,30,20588,2,3,0,3,2,2,1,1,2,20.588
102786,25,20587,2,3,1,1,1,1,2,1,2,20.587
101765,24,20586,1,2,1,2,2,2,1,1,2,20.586
101313,21,20581,2,2,1,1,2,2,3,1,1,20.581
102452,23,20570,2,3,0,3,1,2,3,1,2,20.57
102743,25,20568,2,3,0,1,2,1,2,1,2,20.568
101915,25,20568,2,2,2,1,2,2,3,1,2,20.568
100845,18,20568,2,2,2,1,2,2,3,2,2,20.568
102623,24,20559,1,3,0,2,2,1,3,1,2,20.559
101349,21,20558,1,2,1,2,2,2,2,1,2,20.558
101485,22,20555,2,2,1,0,1,2,2,1,2,20.555
101019,30,20546,2,2,1,2,2,2,1,1,2,20.546
102328,26,20542,2,3,0,1,2,2,2,1,2,20.542
100991,37,20541,2,2,1,0,2,2,2,2,2,20.541
103537,48,20536,1,1,4,5,2,2,3,2,2,20.536
101172,38,20536,1,2,1,0,1,2,1,2,2,20.536
102335,22,20536,2,3,1,1,1,1,3,1,2,20.536
102620,27,20535,2,3,1,3,2,2,2,1,2,20.535
102483,23,20533,2,3,0,1,1,2,2,1,2,20.533
102793,36,20528,1,3,1,3,2,2,1,1,2,20.528
102451,23,20526,2,3,0,2,1,2,1,1,2,20.526
100854,18,20510,1,2,1,0,2,2,3,1,2,20.51
101442,22,20508,2,2,1,1,2,2,1,2,2,20.508
102594,24,20497,2,3,0,2,1,2,3,1,2,20.497
101195,20,20497,2,2,2,0,2,2,3,2,2,20.497
102459,23,20486,1,3,1,2,1,2,3,1,2,20.486
